var_name,dc_logic,filtrage,repeat_permut,random_permut,load_general_exception_filters,accuracy,DP,OP,f1,precision,recall,confusion_matrix,Number_rules,Number_conditions,Average_conditions_per_rule,Std_conditions_per_rule,Number_correlation_POS,Number_correlation_NEG,fairnes_true,stat_parity,equal_odds
false_1_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[4582, 735]",4,27,6.75,3.561951712193751,1,0,False,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[358, 838]",4,27,6.75,3.561951712193751,1,0,False,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,28,5.6,3.9293765408777,0,0,False,0.8214291377932681,0.22206419987501602
false_1_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,28,5.6,3.9293765408777,0,0,False,0.8214291377932681,0.22206419987501602
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[4582, 735]",4,27,6.75,3.561951712193751,1,0,True,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[358, 838]",4,27,6.75,3.561951712193751,1,0,True,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[4582, 735]",4,27,6.75,3.561951712193751,1,0,True,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[358, 838]",4,27,6.75,3.561951712193751,1,0,True,0.8255034294968231,0.20276329937957302
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,28,5.6,3.9293765408777,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,28,5.6,3.9293765408777,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,28,5.6,3.9293765408777,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,28,5.6,3.9293765408777,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[4582, 735]",4,24,6.0,4.242640687119285,1,0,False,0.8255034294968231,0.20276329937957302
false_1_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8321817902656221,1.0,0.0,0.605272661610689,0.532739987285441,0.7006688963210701,"[358, 838]",4,24,6.0,4.242640687119285,1,0,False,0.8255034294968231,0.20276329937957302
false_1_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,25,5.0,4.2895221179054435,0,0,False,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,25,5.0,4.2895221179054435,0,0,False,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[4606, 747]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8340242591739591,1.0,0.0,0.6044639590193921,0.525111252383979,0.7120689655172411,"[334, 826]",5,25,5.0,4.2895221179054435,0,0,True,0.8214291377932681,0.22206419987501602
false_1_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[4527, 698]",10,57,5.7,1.791647286716891,0,1,False,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[357, 930]",10,57,5.7,1.791647286716891,0,1,False,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,62,5.636363636363637,1.720080720765863,0,0,False,0.826604229648742,0.189222947108753
false_1_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,62,5.636363636363637,1.720080720765863,0,0,False,0.826604229648742,0.189222947108753
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[4527, 698]",10,57,5.7,1.791647286716891,0,1,True,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[357, 930]",10,57,5.7,1.791647286716891,0,1,True,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[4527, 698]",10,57,5.7,1.791647286716891,0,1,True,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[357, 930]",10,57,5.7,1.791647286716891,0,1,True,0.8268771877419491,0.18666737960380503
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,62,5.636363636363637,1.720080720765863,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,62,5.636363636363637,1.720080720765863,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,62,5.636363636363637,1.720080720765863,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,62,5.636363636363637,1.720080720765863,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[4527, 698]",10,31,3.1,2.3,0,1,False,0.8268771877419491,0.18666737960380503
false_1_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8379914004914001,1.0,0.0,0.6380789022298451,0.571253071253071,0.722610722610722,"[357, 930]",10,31,3.1,2.3,0,1,False,0.8268771877419491,0.18666737960380503
false_1_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,32,2.909090909090909,2.274544727853964,0,0,False,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,32,2.909090909090909,2.274544727853964,0,0,False,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[4532, 701]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.838298525798525,1.0,0.0,0.637770897832817,0.569410319410319,0.724784988272087,"[352, 927]",11,32,2.909090909090909,2.274544727853964,0,0,True,0.826604229648742,0.189222947108753
false_1_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,45,7.5,3.640054944640259,1,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,45,7.5,3.640054944640259,1,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,47,6.714285714285714,3.880879344916036,0,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,47,6.714285714285714,3.880879344916036,0,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,45,7.5,3.640054944640259,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,45,7.5,3.640054944640259,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,45,7.5,3.640054944640259,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,45,7.5,3.640054944640259,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,47,6.714285714285714,3.880879344916036,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,47,6.714285714285714,3.880879344916036,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,47,6.714285714285714,3.880879344916036,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,47,6.714285714285714,3.880879344916036,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,20,3.333333333333333,2.494438257849294,1,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,20,3.333333333333333,2.494438257849294,1,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,22,3.1428571428571432,2.356060357495806,0,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,22,3.1428571428571432,2.356060357495806,0,0,False,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,20,3.333333333333333,2.494438257849294,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,20,3.333333333333333,2.494438257849294,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",6,20,3.333333333333333,2.494438257849294,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",6,20,3.333333333333333,2.494438257849294,1,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,22,3.1428571428571432,2.356060357495806,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,22,3.1428571428571432,2.356060357495806,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[4465, 644]",7,22,3.1428571428571432,2.356060357495806,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.823863636363636,1.0,0.0,0.610790634543603,0.582901554404145,0.6414825374198141,"[503, 900]",7,22,3.1428571428571432,2.356060357495806,0,0,True,0.807295670297793,0.22716755595986501
false_1_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[4662, 721]",4,16,4.0,1.224744871391589,0,1,False,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[347, 782]",4,16,4.0,1.224744871391589,0,1,False,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,22,4.4,1.356465996625053,0,0,False,0.8209590247952081,0.281236506780987
false_1_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,22,4.4,1.356465996625053,0,0,False,0.8209590247952081,0.281236506780987
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[4662, 721]",4,16,4.0,1.224744871391589,0,1,True,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[347, 782]",4,16,4.0,1.224744871391589,0,1,True,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[4662, 721]",4,16,4.0,1.224744871391589,0,1,True,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[347, 782]",4,16,4.0,1.224744871391589,0,1,True,0.8235071624014161,0.27557422646535
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,22,4.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,22,4.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,22,4.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,22,4.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[4662, 721]",4,8,2.0,1.224744871391589,0,1,False,0.8235071624014161,0.27557422646535
false_1_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8359950859950861,1.0,0.0,0.5942249240121581,0.520292747837658,0.692648361381753,"[347, 782]",4,8,2.0,1.224744871391589,0,1,False,0.8235071624014161,0.27557422646535
false_1_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,12,2.4,1.356465996625053,0,0,False,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,12,2.4,1.356465996625053,0,0,False,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[4655, 708]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8369164619164621,1.0,0.0,0.5995475113122171,0.5289421157684631,0.691906005221932,"[354, 795]",5,12,2.4,1.356465996625053,0,0,True,0.8209590247952081,0.281236506780987
false_1_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",6,51,8.5,2.565800719723442,1,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",6,51,8.5,2.565800719723442,1,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,56,8.0,2.672612419124243,0,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,56,8.0,2.672612419124243,0,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",6,51,8.5,2.565800719723442,1,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",6,51,8.5,2.565800719723442,1,0,True,0.79979514868678,0.24631191633341
